protocol,task,mode,metric,chance,test_subject,fold,value,best_val
within,speaker4,eeg,acc,0.25,1,2.0,0.27058823529411763,0.23
within,speaker4,eeg,acc,0.25,1,3.0,0.28125,0.35
within,speaker4,eeg,acc,0.25,1,4.0,0.28125,0.35294117647058826
within,speaker4,gaze,acc,0.25,1,0.0,0.22941176470588234,0.3333333333333333
within,speaker4,gaze,acc,0.25,1,1.0,0.24705882352941178,0.2714285714285714
within,speaker4,gaze,acc,0.25,1,2.0,0.27647058823529413,0.26
within,speaker4,gaze,acc,0.25,1,3.0,0.2125,0.3357142857142857
within,speaker4,gaze,acc,0.25,1,4.0,0.225,0.2411764705882353
within,speaker4,imu,acc,0.25,1,0.0,0.3,0.3333333333333333
within,speaker4,imu,acc,0.25,1,1.0,0.2823529411764706,0.3
within,speaker4,imu,acc,0.25,1,2.0,0.2529411764705882,0.23
within,speaker4,imu,acc,0.25,1,3.0,0.29375,0.3357142857142857
within,speaker4,imu,acc,0.25,1,4.0,0.3125,0.34705882352941175
within,eccentricity,eeg,acc,0.5,2,0.0,0.5588235294117647,0.3333333333333333
within,eccentricity,eeg,acc,0.5,2,1.0,0.4823529411764706,0.6285714285714286
within,eccentricity,eeg,acc,0.5,2,2.0,0.47058823529411764,0.53
within,eccentricity,eeg,acc,0.5,2,3.0,0.51875,0.45
within,eccentricity,eeg,acc,0.5,2,4.0,0.50625,0.48823529411764705
within,eccentricity,gaze,acc,0.5,2,0.0,0.5176470588235295,0.5333333333333333
within,eccentricity,gaze,acc,0.5,2,1.0,0.5117647058823529,0.5285714285714286
within,eccentricity,gaze,acc,0.5,2,2.0,0.5117647058823529,0.52
within,eccentricity,gaze,acc,0.5,2,3.0,0.525,0.5214285714285715
within,eccentricity,gaze,acc,0.5,2,4.0,0.45,0.5176470588235295
within,eccentricity,imu,acc,0.5,2,0.0,0.5470588235294118,0.4666666666666667
within,eccentricity,imu,acc,0.5,2,1.0,0.5352941176470588,0.6857142857142857
within,eccentricity,imu,acc,0.5,2,2.0,0.5411764705882353,0.53
within,eccentricity,imu,acc,0.5,2,3.0,0.51875,0.5142857142857142
within,eccentricity,imu,acc,0.5,2,4.0,0.5125,0.5882352941176471
within,hemisphere,eeg,acc,0.5,2,0.0,0.4411764705882353,0.4666666666666667
within,hemisphere,eeg,acc,0.5,2,1.0,0.4823529411764706,0.44285714285714284
within,hemisphere,eeg,acc,0.5,2,2.0,0.4823529411764706,0.42
within,hemisphere,eeg,acc,0.5,2,3.0,0.51875,0.5142857142857142
within,hemisphere,eeg,acc,0.5,2,4.0,0.4625,0.5411764705882353
within,hemisphere,gaze,acc,0.5,2,0.0,0.5,0.5
within,hemisphere,gaze,acc,0.5,2,1.0,0.5058823529411764,0.5285714285714286
within,hemisphere,gaze,acc,0.5,2,2.0,0.4823529411764706,0.53
within,hemisphere,gaze,acc,0.5,2,3.0,0.475,0.4857142857142857
within,hemisphere,gaze,acc,0.5,2,4.0,0.525,0.48823529411764705
within,hemisphere,imu,acc,0.5,2,0.0,0.48823529411764705,0.6
within,hemisphere,imu,acc,0.5,2,1.0,0.45294117647058824,0.5142857142857142
within,hemisphere,imu,acc,0.5,2,2.0,0.5411764705882353,0.5
within,hemisphere,imu,acc,0.5,2,3.0,0.5,0.55
within,hemisphere,imu,acc,0.5,2,4.0,0.525,0.5235294117647059
within,reconstruction,eeg,pearson_r,0.0,2,0.0,0.014305992983281612,0.0701901912689209
within,reconstruction,eeg,pearson_r,0.0,2,1.0,0.012046512216329575,0.05855521559715271
within,reconstruction,eeg,pearson_r,0.0,2,2.0,-0.016715852543711662,0.026169810444116592
within,reconstruction,eeg,pearson_r,0.0,2,3.0,-0.007425985299050808,-0.006127458065748215
within,reconstruction,eeg,pearson_r,0.0,2,4.0,0.017454911023378372,-0.012140980921685696
within,reconstruction,eeg_gaze,pearson_r,0.0,2,0.0,0.017520835623145103,0.0611039474606514
within,reconstruction,eeg_gaze,pearson_r,0.0,2,1.0,0.0105948057025671,0.06534896045923233
within,reconstruction,eeg_gaze,pearson_r,0.0,2,2.0,-0.036181651055812836,0.03511462360620499
within,reconstruction,eeg_gaze,pearson_r,0.0,2,3.0,-0.00789014995098114,-0.039386436343193054
within,reconstruction,eeg_gaze,pearson_r,0.0,2,4.0,0.0205011535435915,0.0012576769804582
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,2,0.0,0.005104033276438713,0.07090141624212265
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,2,1.0,0.0001107938151108101,0.04719545319676399
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,2,2.0,-0.03565465658903122,0.022779757156968117
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,2,3.0,-0.011339832097291946,-0.028044790029525757
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,2,4.0,0.022996874526143074,0.011289818212389946
within,reconstruction,eeg_imu,pearson_r,0.0,2,0.0,0.014571769163012505,0.04511179029941559
within,reconstruction,eeg_imu,pearson_r,0.0,2,1.0,0.009901649318635464,0.06472088396549225
within,reconstruction,eeg_imu,pearson_r,0.0,2,2.0,0.0004591128381434828,0.023248987272381783
within,reconstruction,eeg_imu,pearson_r,0.0,2,3.0,-0.013306890614330769,0.009288021363317966
within,reconstruction,eeg_imu,pearson_r,0.0,2,4.0,0.03671129792928696,0.006361749023199081
within,reconstruction,gaze,pearson_r,0.0,2,0.0,-0.015507044270634651,0.0009974758140742779
within,reconstruction,gaze,pearson_r,0.0,2,1.0,-0.0319661907851696,0.027361303567886353
within,reconstruction,gaze,pearson_r,0.0,2,2.0,-0.057029981166124344,0.023168837651610374
within,reconstruction,gaze,pearson_r,0.0,2,3.0,-0.015828054398298264,-0.03316148743033409
within,reconstruction,gaze,pearson_r,0.0,2,4.0,-0.009384272620081902,-0.023096898570656776
within,reconstruction,gaze_imu,pearson_r,0.0,2,0.0,0.0006766837905161083,0.04678065702319145
within,reconstruction,gaze_imu,pearson_r,0.0,2,1.0,-0.04184264689683914,0.030710570514202118
within,reconstruction,gaze_imu,pearson_r,0.0,2,2.0,-0.00794928427785635,0.008862636983394623
within,reconstruction,gaze_imu,pearson_r,0.0,2,3.0,-0.04462973028421402,-0.00013195446808822453
within,reconstruction,gaze_imu,pearson_r,0.0,2,4.0,-0.004469399340450764,0.009305219165980816
within,reconstruction,imu,pearson_r,0.0,2,0.0,-0.023754989728331566,0.033639729022979736
within,reconstruction,imu,pearson_r,0.0,2,1.0,0.01520163007080555,-0.053868524730205536
within,reconstruction,imu,pearson_r,0.0,2,2.0,-0.0062288264743983746,0.023601729422807693
within,reconstruction,imu,pearson_r,0.0,2,3.0,0.021086283028125763,0.01817142218351364
within,reconstruction,imu,pearson_r,0.0,2,4.0,0.00823673140257597,0.03827596455812454
within,speaker4,eeg,acc,0.25,2,0.0,0.18823529411764706,0.3
within,speaker4,eeg,acc,0.25,2,1.0,0.2411764705882353,0.2571428571428571
within,speaker4,eeg,acc,0.25,2,2.0,0.2529411764705882,0.25
within,speaker4,eeg,acc,0.25,2,3.0,0.3125,0.37142857142857144
within,speaker4,eeg,acc,0.25,2,4.0,0.30625,0.34705882352941175
within,speaker4,gaze,acc,0.25,2,0.0,0.2529411764705882,0.3
within,speaker4,gaze,acc,0.25,2,1.0,0.27647058823529413,0.24285714285714285
within,speaker4,gaze,acc,0.25,2,2.0,0.2529411764705882,0.24
within,speaker4,gaze,acc,0.25,2,3.0,0.1875,0.2642857142857143
within,speaker4,gaze,acc,0.25,2,4.0,0.28125,0.3588235294117647
within,speaker4,imu,acc,0.25,2,0.0,0.2529411764705882,0.3333333333333333
within,speaker4,imu,acc,0.25,2,1.0,0.2647058823529412,0.3
within,speaker4,imu,acc,0.25,2,2.0,0.25882352941176473,0.22
within,speaker4,imu,acc,0.25,2,3.0,0.28125,0.3142857142857143
within,speaker4,imu,acc,0.25,2,4.0,0.28125,0.34705882352941175
within,eccentricity,eeg,acc,0.5,3,0.0,0.5352941176470588,0.4666666666666667
within,eccentricity,eeg,acc,0.5,3,1.0,0.49411764705882355,0.6
within,eccentricity,eeg,acc,0.5,3,2.0,0.5117647058823529,0.57
within,eccentricity,eeg,acc,0.5,3,3.0,0.5,0.5
within,eccentricity,eeg,acc,0.5,3,4.0,0.45625,0.5058823529411764
within,eccentricity,gaze,acc,0.5,3,0.0,0.5058823529411764,0.6
within,eccentricity,gaze,acc,0.5,3,1.0,0.4764705882352941,0.5142857142857142
within,eccentricity,gaze,acc,0.5,3,2.0,0.5058823529411764,0.5
within,eccentricity,gaze,acc,0.5,3,3.0,0.5,0.5071428571428571
within,eccentricity,gaze,acc,0.5,3,4.0,0.475,0.5235294117647059
within,eccentricity,imu,acc,0.5,3,0.0,0.5176470588235295,0.5333333333333333
within,eccentricity,imu,acc,0.5,3,1.0,0.5411764705882353,0.7428571428571429
within,eccentricity,imu,acc,0.5,3,2.0,0.5,0.58
within,eccentricity,imu,acc,0.5,3,3.0,0.51875,0.5071428571428571
within,eccentricity,imu,acc,0.5,3,4.0,0.46875,0.5882352941176471
within,hemisphere,eeg,acc,0.5,3,0.0,0.45294117647058824,0.5333333333333333
within,hemisphere,eeg,acc,0.5,3,1.0,0.4764705882352941,0.45714285714285713
within,hemisphere,eeg,acc,0.5,3,2.0,0.4823529411764706,0.45
within,hemisphere,eeg,acc,0.5,3,3.0,0.5125,0.5214285714285715
within,hemisphere,eeg,acc,0.5,3,4.0,0.45625,0.5411764705882353
within,hemisphere,gaze,acc,0.5,3,0.0,0.5058823529411764,0.4666666666666667
within,hemisphere,gaze,acc,0.5,3,1.0,0.5294117647058824,0.5
within,hemisphere,gaze,acc,0.5,3,2.0,0.5058823529411764,0.54
within,hemisphere,gaze,acc,0.5,3,3.0,0.4625,0.4857142857142857
within,hemisphere,gaze,acc,0.5,3,4.0,0.5375,0.5176470588235295
within,hemisphere,imu,acc,0.5,3,0.0,0.5,0.6
within,hemisphere,imu,acc,0.5,3,1.0,0.43529411764705883,0.5142857142857142
within,hemisphere,imu,acc,0.5,3,2.0,0.5117647058823529,0.47
within,hemisphere,imu,acc,0.5,3,3.0,0.4875,0.5571428571428572
within,hemisphere,imu,acc,0.5,3,4.0,0.5,0.5176470588235295
within,reconstruction,eeg,pearson_r,0.0,3,0.0,-0.029452268034219742,0.049659546464681625
within,reconstruction,eeg,pearson_r,0.0,3,1.0,-0.005417480133473873,0.006707788445055485
within,reconstruction,eeg,pearson_r,0.0,3,2.0,-0.009605754166841507,-0.012720677070319653
within,reconstruction,eeg,pearson_r,0.0,3,3.0,0.023757386952638626,-0.012775605544447899
within,reconstruction,eeg,pearson_r,0.0,3,4.0,0.012755682691931725,0.021368155255913734
within,reconstruction,eeg_gaze,pearson_r,0.0,3,0.0,-0.031559381633996964,0.05449783429503441
within,reconstruction,eeg_gaze,pearson_r,0.0,3,1.0,-0.010684149339795113,-0.0029173775110393763
within,reconstruction,eeg_gaze,pearson_r,0.0,3,2.0,-0.006205468904227018,-0.014970106072723866
within,reconstruction,eeg_gaze,pearson_r,0.0,3,3.0,0.01255815289914608,0.018525129184126854
within,reconstruction,eeg_gaze,pearson_r,0.0,3,4.0,0.023388147354125977,0.03356824442744255
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,3,0.0,-0.026528390124440193,0.06607269495725632
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,3,1.0,0.006753350142389536,0.009239152073860168
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,3,2.0,-0.0027249413542449474,-0.0010775368427857757
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,3,3.0,0.012377642095088959,0.017060069367289543
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,3,4.0,0.013581544160842896,0.04277263954281807
within,reconstruction,eeg_imu,pearson_r,0.0,3,0.0,-0.02770712785422802,0.03814058005809784
within,reconstruction,eeg_imu,pearson_r,0.0,3,1.0,0.00282872561365366,0.028115997090935707
within,reconstruction,eeg_imu,pearson_r,0.0,3,2.0,-0.008514597080647945,-0.011994379572570324
within,reconstruction,eeg_imu,pearson_r,0.0,3,3.0,0.005338605493307114,0.005870914552360773
within,reconstruction,eeg_imu,pearson_r,0.0,3,4.0,0.012578638270497322,0.026492029428482056
within,reconstruction,gaze,pearson_r,0.0,3,0.0,-0.0059098438359797,0.03814651072025299
within,reconstruction,gaze,pearson_r,0.0,3,1.0,0.001041545532643795,-0.002491924213245511
within,reconstruction,gaze,pearson_r,0.0,3,2.0,0.014632929116487503,-0.010952339507639408
within,reconstruction,gaze,pearson_r,0.0,3,3.0,-0.001992934849113226,0.03954740986227989
within,reconstruction,gaze,pearson_r,0.0,3,4.0,0.014289489015936852,0.024243921041488647
within,reconstruction,gaze_imu,pearson_r,0.0,3,0.0,-0.007294740527868271,0.0264203529804945
within,reconstruction,gaze_imu,pearson_r,0.0,3,1.0,0.012021563947200775,0.011243374086916447
within,reconstruction,gaze_imu,pearson_r,0.0,3,2.0,0.0014549059560522437,-0.0077535295858979225
within,reconstruction,gaze_imu,pearson_r,0.0,3,3.0,0.014377276413142681,0.023211851716041565
within,reconstruction,gaze_imu,pearson_r,0.0,3,4.0,0.005410289857536554,0.03800898417830467
within,reconstruction,imu,pearson_r,0.0,3,0.0,-0.019083555787801743,0.06317202001810074
within,reconstruction,imu,pearson_r,0.0,3,1.0,0.004221251700073481,0.04118776693940163
within,reconstruction,imu,pearson_r,0.0,3,2.0,-0.03976969048380852,0.013014026917517185
within,reconstruction,imu,pearson_r,0.0,3,3.0,-0.00413141492754221,0.0015650000423192978
within,reconstruction,imu,pearson_r,0.0,3,4.0,0.005836334079504013,0.011981450952589512
within,speaker4,eeg,acc,0.25,3,0.0,0.18823529411764706,0.3333333333333333
within,speaker4,eeg,acc,0.25,3,1.0,0.22941176470588234,0.21428571428571427
within,speaker4,eeg,acc,0.25,3,2.0,0.3058823529411765,0.17
within,speaker4,eeg,acc,0.25,3,3.0,0.325,0.37857142857142856
within,speaker4,eeg,acc,0.25,3,4.0,0.29375,0.37058823529411766
within,speaker4,gaze,acc,0.25,3,0.0,0.2235294117647059,0.26666666666666666
within,speaker4,gaze,acc,0.25,3,1.0,0.27058823529411763,0.24285714285714285
within,speaker4,gaze,acc,0.25,3,2.0,0.27058823529411763,0.25
within,speaker4,gaze,acc,0.25,3,3.0,0.24375,0.29285714285714287
within,speaker4,gaze,acc,0.25,3,4.0,0.30625,0.3352941176470588
within,speaker4,imu,acc,0.25,3,0.0,0.2647058823529412,0.3
within,speaker4,imu,acc,0.25,3,1.0,0.2823529411764706,0.3
within,speaker4,imu,acc,0.25,3,2.0,0.25882352941176473,0.22
within,speaker4,imu,acc,0.25,3,3.0,0.3125,0.34285714285714286
within,speaker4,imu,acc,0.25,3,4.0,0.29375,0.36470588235294116
within,eccentricity,eeg,acc,0.5,4,0.0,0.5411764705882353,0.43333333333333335
within,eccentricity,eeg,acc,0.5,4,1.0,0.5176470588235295,0.5857142857142857
within,eccentricity,eeg,acc,0.5,4,2.0,0.47058823529411764,0.56
within,eccentricity,eeg,acc,0.5,4,3.0,0.6,0.45714285714285713
within,eccentricity,eeg,acc,0.5,4,4.0,0.4875,0.6058823529411764
within,eccentricity,gaze,acc,0.5,4,0.0,0.5411764705882353,0.6
within,eccentricity,gaze,acc,0.5,4,1.0,0.4823529411764706,0.5285714285714286
within,eccentricity,gaze,acc,0.5,4,2.0,0.49411764705882355,0.5
within,eccentricity,gaze,acc,0.5,4,3.0,0.5,0.5142857142857142
within,eccentricity,gaze,acc,0.5,4,4.0,0.44375,0.5
within,eccentricity,imu,acc,0.5,4,0.0,0.5235294117647059,0.43333333333333335
within,eccentricity,imu,acc,0.5,4,1.0,0.5352941176470588,0.6714285714285714
within,eccentricity,imu,acc,0.5,4,2.0,0.5352941176470588,0.57
within,eccentricity,imu,acc,0.5,4,3.0,0.55,0.55
within,eccentricity,imu,acc,0.5,4,4.0,0.4625,0.5764705882352941
within,hemisphere,eeg,acc,0.5,4,0.0,0.4294117647058823,0.5
within,hemisphere,eeg,acc,0.5,4,1.0,0.4647058823529412,0.5
within,hemisphere,eeg,acc,0.5,4,2.0,0.5,0.41
within,hemisphere,eeg,acc,0.5,4,3.0,0.4875,0.5142857142857142
within,hemisphere,eeg,acc,0.5,4,4.0,0.50625,0.5235294117647059
within,hemisphere,gaze,acc,0.5,4,0.0,0.5294117647058824,0.4666666666666667
within,hemisphere,gaze,acc,0.5,4,1.0,0.5411764705882353,0.5142857142857142
within,hemisphere,gaze,acc,0.5,4,2.0,0.5,0.53
within,hemisphere,gaze,acc,0.5,4,3.0,0.4625,0.5357142857142857
within,hemisphere,gaze,acc,0.5,4,4.0,0.5125,0.49411764705882355
within,hemisphere,imu,acc,0.5,4,0.0,0.5294117647058824,0.6333333333333333
within,hemisphere,imu,acc,0.5,4,1.0,0.4411764705882353,0.5
within,hemisphere,imu,acc,0.5,4,2.0,0.5588235294117647,0.49
within,hemisphere,imu,acc,0.5,4,3.0,0.49375,0.5428571428571428
within,hemisphere,imu,acc,0.5,4,4.0,0.5625,0.5294117647058824
within,reconstruction,eeg,pearson_r,0.0,4,0.0,-0.00563033064827323,-0.03280659765005112
within,reconstruction,eeg,pearson_r,0.0,4,1.0,-0.006555220577865839,0.018178535625338554
within,reconstruction,eeg,pearson_r,0.0,4,2.0,-0.020107783377170563,-0.013034055009484291
within,reconstruction,eeg,pearson_r,0.0,4,3.0,0.007813108153641224,0.018079442903399467
within,reconstruction,eeg,pearson_r,0.0,4,4.0,-0.019593004137277603,0.02709239535033703
within,reconstruction,eeg_gaze,pearson_r,0.0,4,0.0,-0.012267056852579117,0.03151971101760864
within,reconstruction,eeg_gaze,pearson_r,0.0,4,1.0,-0.0015664560487493873,0.009761533699929714
within,reconstruction,eeg_gaze,pearson_r,0.0,4,2.0,-0.014934778213500977,-0.003513173433020711
within,reconstruction,eeg_gaze,pearson_r,0.0,4,3.0,0.009464753791689873,0.015834515914320946
within,reconstruction,eeg_gaze,pearson_r,0.0,4,4.0,-0.00880583468824625,0.029431825503706932
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,4,0.0,0.0019202675903216004,0.06036290153861046
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,4,1.0,-0.0020731210242956877,0.023450404405593872
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,4,2.0,-0.007132641039788723,-0.004987537395209074
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,4,3.0,-0.011601935140788555,0.02422931417822838
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,4,4.0,-0.005519759841263294,0.032401908189058304
within,reconstruction,eeg_imu,pearson_r,0.0,4,0.0,0.0010091052390635014,-0.04002612829208374
within,reconstruction,eeg_imu,pearson_r,0.0,4,1.0,-0.009094703011214733,0.018783360719680786
within,reconstruction,eeg_imu,pearson_r,0.0,4,2.0,-0.0103897824883461,-0.02719864435493946
within,reconstruction,eeg_imu,pearson_r,0.0,4,3.0,-0.006423241458833218,0.01568770781159401
within,reconstruction,eeg_imu,pearson_r,0.0,4,4.0,-0.003397024469450116,0.029443442821502686
within,reconstruction,gaze,pearson_r,0.0,4,0.0,-0.032130710780620575,0.06136113777756691
within,reconstruction,gaze,pearson_r,0.0,4,1.0,-0.00484202615916729,-0.03205762431025505
within,reconstruction,gaze,pearson_r,0.0,4,2.0,0.000599543156567961,0.02462257444858551
within,reconstruction,gaze,pearson_r,0.0,4,3.0,-0.005008163396269083,0.013784470036625862
within,reconstruction,gaze,pearson_r,0.0,4,4.0,0.011905352585017681,-0.003831824054941535
within,reconstruction,gaze_imu,pearson_r,0.0,4,0.0,-0.014140510931611061,0.13384725153446198
within,reconstruction,gaze_imu,pearson_r,0.0,4,1.0,-4.213066495140083e-05,0.007073886226862669
within,reconstruction,gaze_imu,pearson_r,0.0,4,2.0,0.01711512729525566,-0.008412758819758892
within,reconstruction,gaze_imu,pearson_r,0.0,4,3.0,-0.00841902568936348,0.014400334097445011
within,reconstruction,gaze_imu,pearson_r,0.0,4,4.0,0.031108776107430458,0.0007877945899963379
within,reconstruction,imu,pearson_r,0.0,4,0.0,0.0008043780690059066,0.021906670182943344
within,reconstruction,imu,pearson_r,0.0,4,1.0,-0.014769848436117172,0.006012479774653912
within,reconstruction,imu,pearson_r,0.0,4,2.0,-0.046008624136447906,-0.03448886796832085
within,reconstruction,imu,pearson_r,0.0,4,3.0,0.019287221133708954,-0.01866183988749981
within,reconstruction,imu,pearson_r,0.0,4,4.0,-0.006656558718532324,0.01049449946731329
within,speaker4,eeg,acc,0.25,4,0.0,0.2,0.2
within,speaker4,eeg,acc,0.25,4,1.0,0.18823529411764706,0.2571428571428571
within,speaker4,eeg,acc,0.25,4,2.0,0.27058823529411763,0.22
within,speaker4,eeg,acc,0.25,4,3.0,0.28125,0.32857142857142857
within,speaker4,eeg,acc,0.25,4,4.0,0.29375,0.3411764705882353
within,speaker4,gaze,acc,0.25,4,0.0,0.24705882352941178,0.23333333333333334
within,speaker4,gaze,acc,0.25,4,1.0,0.2647058823529412,0.2714285714285714
within,speaker4,gaze,acc,0.25,4,2.0,0.2647058823529412,0.25
within,speaker4,gaze,acc,0.25,4,3.0,0.2375,0.30714285714285716
within,speaker4,gaze,acc,0.25,4,4.0,0.23125,0.3058823529411765
within,speaker4,imu,acc,0.25,4,0.0,0.2823529411764706,0.4
within,speaker4,imu,acc,0.25,4,1.0,0.27058823529411763,0.3
within,speaker4,imu,acc,0.25,4,2.0,0.25882352941176473,0.21
within,speaker4,imu,acc,0.25,4,3.0,0.3,0.34285714285714286
within,speaker4,imu,acc,0.25,4,4.0,0.3125,0.36470588235294116
within,eccentricity,eeg,acc,0.5,5,0.0,0.5058823529411764,0.5333333333333333
within,eccentricity,eeg,acc,0.5,5,1.0,0.5117647058823529,0.5857142857142857
within,eccentricity,eeg,acc,0.5,5,2.0,0.47058823529411764,0.57
within,eccentricity,eeg,acc,0.5,5,3.0,0.50625,0.4857142857142857
within,eccentricity,eeg,acc,0.5,5,4.0,0.44375,0.5411764705882353
within,eccentricity,gaze,acc,0.5,5,0.0,0.5058823529411764,0.5666666666666667
within,eccentricity,gaze,acc,0.5,5,1.0,0.48823529411764705,0.5285714285714286
within,eccentricity,gaze,acc,0.5,5,2.0,0.5,0.48
within,eccentricity,gaze,acc,0.5,5,3.0,0.5125,0.5285714285714286
within,eccentricity,gaze,acc,0.5,5,4.0,0.4625,0.5
within,eccentricity,imu,acc,0.5,5,0.0,0.5647058823529412,0.5
within,eccentricity,imu,acc,0.5,5,1.0,0.5352941176470588,0.6428571428571429
within,eccentricity,imu,acc,0.5,5,2.0,0.5294117647058824,0.54
within,eccentricity,imu,acc,0.5,5,3.0,0.54375,0.5285714285714286
within,eccentricity,imu,acc,0.5,5,4.0,0.4625,0.5705882352941176
within,hemisphere,eeg,acc,0.5,5,0.0,0.4411764705882353,0.5666666666666667
within,hemisphere,eeg,acc,0.5,5,1.0,0.4823529411764706,0.4857142857142857
within,hemisphere,eeg,acc,0.5,5,2.0,0.5176470588235295,0.41
within,hemisphere,eeg,acc,0.5,5,3.0,0.525,0.5357142857142857
within,hemisphere,eeg,acc,0.5,5,4.0,0.4625,0.5352941176470588
within,hemisphere,gaze,acc,0.5,5,0.0,0.5352941176470588,0.5333333333333333
within,hemisphere,gaze,acc,0.5,5,1.0,0.5176470588235295,0.4714285714285714
within,hemisphere,gaze,acc,0.5,5,2.0,0.5294117647058824,0.57
within,hemisphere,gaze,acc,0.5,5,3.0,0.50625,0.5428571428571428
within,hemisphere,gaze,acc,0.5,5,4.0,0.5,0.5117647058823529
within,hemisphere,imu,acc,0.5,5,0.0,0.5,0.5333333333333333
within,hemisphere,imu,acc,0.5,5,1.0,0.4647058823529412,0.5142857142857142
within,hemisphere,imu,acc,0.5,5,2.0,0.5117647058823529,0.51
within,hemisphere,imu,acc,0.5,5,3.0,0.5125,0.5928571428571429
within,hemisphere,imu,acc,0.5,5,4.0,0.55,0.5235294117647059
within,reconstruction,eeg,pearson_r,0.0,5,0.0,-0.003424427704885602,0.014637278392910957
within,reconstruction,eeg,pearson_r,0.0,5,1.0,-0.032278917729854584,0.004805631935596466
within,reconstruction,eeg,pearson_r,0.0,5,2.0,-0.008290321566164494,-0.01047288067638874
within,reconstruction,eeg,pearson_r,0.0,5,3.0,0.03222249075770378,-0.012569273822009563
within,reconstruction,eeg,pearson_r,0.0,5,4.0,-0.0007889971020631492,0.02588477171957493
within,reconstruction,eeg_gaze,pearson_r,0.0,5,0.0,-0.010435503907501698,0.010812460444867611
within,reconstruction,eeg_gaze,pearson_r,0.0,5,1.0,-0.02162007987499237,0.005651258397847414
within,reconstruction,eeg_gaze,pearson_r,0.0,5,2.0,-0.007879168726503849,-0.005033176392316818
within,reconstruction,eeg_gaze,pearson_r,0.0,5,3.0,0.016500819474458694,-0.012189223431050777
within,reconstruction,eeg_gaze,pearson_r,0.0,5,4.0,-0.004077743738889694,0.02903835102915764
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,5,0.0,0.013445472344756126,0.009261391125619411
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,5,1.0,-0.021325739100575447,0.03225541114807129
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,5,2.0,-0.006231141276657581,-0.0011781260836869478
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,5,3.0,0.016526881605386734,-0.002691529458388686
within,reconstruction,eeg_gaze_imu,pearson_r,0.0,5,4.0,-0.016557231545448303,0.030383482575416565
within,reconstruction,eeg_imu,pearson_r,0.0,5,0.0,0.006801554001867771,0.03915504366159439
within,reconstruction,eeg_imu,pearson_r,0.0,5,1.0,-0.027685215696692467,0.033785898238420486
within,reconstruction,eeg_imu,pearson_r,0.0,5,2.0,0.001825370010919869,-0.0047033317387104034
within,reconstruction,eeg_imu,pearson_r,0.0,5,3.0,0.005686143413186073,0.013643239624798298
within,reconstruction,eeg_imu,pearson_r,0.0,5,4.0,0.003451311495155096,0.023630596697330475
within,reconstruction,gaze,pearson_r,0.0,5,0.0,-0.0033567221835255623,-0.020089151337742805
within,reconstruction,gaze,pearson_r,0.0,5,1.0,0.0009003684972412884,-0.008098158054053783
within,reconstruction,gaze,pearson_r,0.0,5,2.0,0.016626575961709023,0.015216230414807796
within,reconstruction,gaze,pearson_r,0.0,5,3.0,-0.023250773549079895,0.005641852971166372
within,reconstruction,gaze,pearson_r,0.0,5,4.0,-0.041131459176540375,-0.023958522826433182
within,reconstruction,gaze_imu,pearson_r,0.0,5,0.0,-0.0037446266505867243,-0.02770381234586239
within,reconstruction,gaze_imu,pearson_r,0.0,5,1.0,-0.0029688735958188772,0.015290956944227219
within,reconstruction,gaze_imu,pearson_r,0.0,5,2.0,-0.004594029393047094,-0.015170687809586525
within,reconstruction,gaze_imu,pearson_r,0.0,5,3.0,-0.007192553486675024,0.0025474296417087317
within,reconstruction,gaze_imu,pearson_r,0.0,5,4.0,-0.011319804936647415,0.0020561059936881065
within,reconstruction,imu,pearson_r,0.0,5,0.0,-0.007996123284101486,0.024714119732379913
within,reconstruction,imu,pearson_r,0.0,5,1.0,-0.02152750827372074,-0.0037540660705417395
within,reconstruction,imu,pearson_r,0.0,5,2.0,-0.0018287792336195707,-0.011628997512161732
within,reconstruction,imu,pearson_r,0.0,5,3.0,-0.004680840764194727,0.011809214949607849
within,reconstruction,imu,pearson_r,0.0,5,4.0,0.030935296788811684,-0.0023357055615633726
within,speaker4,eeg,acc,0.25,5,0.0,0.19411764705882353,0.36666666666666664
within,speaker4,eeg,acc,0.25,5,1.0,0.22941176470588234,0.2714285714285714
within,speaker4,eeg,acc,0.25,5,2.0,0.3058823529411765,0.21
within,speaker4,eeg,acc,0.25,5,3.0,0.3125,0.35714285714285715
